L1,L2,H,Process Time
0.71023,0.11592,2.41435,2.19452
0.30404,0.82897,2.24419,2.91755
0.81467,0.12814,2.08956,3.51925
0.10591,0.08568,2.28765,3.85051
1.67742,0.23935,2.68560,3.10866
1.17926,0.62370,2.30238,2.02872
1.73561,0.43368,2.82396,2.44682
0.57070,0.19423,1.95440,3.02001
0.44122,0.06141,2.31293,2.17540
1.34847,0.15218,1.75860,3.05035
0.82542,0.12167,2.30480,2.83959
0.95872,0.01897,2.32188,2.73228
0.12657,0.31541,1.86351,3.45737
0.06485,0.33197,2.32868,3.81223
0.63306,1.12538,2.23521,2.64483
0.04837,0.11657,2.41154,3.66314
2.04645,0.33485,2.04880,3.48057
0.22334,0.03772,2.03071,3.02946
0.72504,0.01613,1.23479,2.63914
2.25812,0.41142,1.68931,3.70241
0.68207,0.27880,1.76442,2.91803
0.62993,0.41529,2.10092,3.81461
0.47848,0.27269,1.68509,2.74220
0.36433,0.29290,1.89722,3.23834
0.08714,0.08833,1.70367,3.14287
1.50174,0.33258,2.08541,2.61943
0.31872,0.06022,1.92428,3.08917
1.42008,0.20574,1.93774,2.90801
0.33262,0.05368,2.63592,2.66764
0.01532,0.18236,2.09177,2.73681
0.51811,0.48635,2.04038,3.64319
1.51801,0.06623,2.57866,3.02446
1.48477,0.11185,2.28947,3.87828
0.48360,0.36558,1.78771,2.39626
0.17527,0.11425,1.94059,3.59115
0.53276,0.72561,1.55129,3.84791
0.28661,0.20243,2.10451,3.25633
1.00820,0.16016,2.15190,3.68173
2.32840,0.00985,2.02626,3.21422
0.00374,0.26987,1.49926,3.71067
0.65385,0.23785,2.22003,2.91231
0.60341,0.20104,1.87828,3.67258
1.81368,0.16540,1.97851,3.60832
2.35545,0.48065,2.03556,2.71427
0.25980,0.32129,1.46776,2.24508
0.87538,0.47972,2.39863,2.40090
1.83584,0.08019,2.13396,3.51127
1.09806,0.55045,1.49761,3.72605
1.08394,0.68636,2.22737,2.89764
1.01008,0.04806,2.24551,3.32412
0.02202,0.23541,2.18560,2.55436
0.79958,0.11545,1.68364,2.94257
1.08374,0.01858,2.49096,3.15716
0.59967,1.23855,2.27760,3.46261
0.08753,0.00767,2.13646,3.75002
0.22208,0.22379,2.11214,4.20704
1.25350,0.14582,1.74477,3.07412
0.80040,0.25329,2.22248,1.89752
1.81646,0.05545,2.03632,3.70141
1.15902,0.19319,2.14066,2.88345
1.47905,0.09356,1.39688,3.20812
0.97296,0.07659,2.27910,2.81011
0.59361,1.25939,2.26151,2.39319
1.03538,0.18241,2.28736,3.21456
0.10687,0.02220,1.89374,3.42628
0.35659,0.22519,1.80980,3.45954
2.97332,0.32935,2.00389,2.32584
0.86332,0.32682,1.86039,3.41083
1.22474,0.20552,2.12775,2.45448
0.06520,0.16721,1.80399,3.23571
0.17601,0.12927,1.72469,2.52732
3.01331,0.14687,2.07112,3.09311
1.66865,0.04876,2.10215,2.49138
0.18822,0.19148,1.95063,2.54541
0.85186,0.15972,1.38099,3.00744
0.68293,0.10458,1.74819,3.53535
0.01158,1.05727,1.59886,3.36987
0.48555,0.01389,2.42445,3.56170
5.25867,0.36787,2.24910,2.47055
0.58086,0.02299,1.59853,3.39855
0.45308,0.04381,1.52587,2.37909
0.42320,0.36684,1.48971,3.57707
0.14668,1.16887,1.97452,2.95612
0.19284,0.02976,2.44394,3.21242
0.21623,0.23223,1.98010,2.54518
0.35996,0.11930,1.86020,3.26464
0.35597,0.04235,1.72898,3.13556
3.76998,0.29044,2.12803,3.21795
1.87595,0.44171,1.69849,3.14175
0.40531,0.05932,2.07132,3.24597
0.39436,0.10017,1.85561,3.49155
0.15005,0.01143,1.87177,3.25713
0.13798,0.20215,2.43615,1.67956
0.09510,0.11780,1.95942,3.70313
0.54678,0.06409,1.83890,3.08544
0.11955,0.12019,2.13737,2.81684
0.21631,0.01920,1.79972,3.33241
0.25188,0.05136,2.16726,3.19277
0.10960,0.13308,2.06127,3.35224
1.77968,0.10148,2.05264,3.18361
0.82589,0.40202,1.66234,3.42903
0.20989,0.47251,2.19210,2.84310
0.54866,0.16572,2.36074,3.42903
1.67261,0.23866,2.34196,3.60005
0.29292,0.17827,1.91715,3.59964
2.09418,0.03123,2.32600,2.99118
0.47054,0.10812,2.40076,2.70907
0.66696,0.02483,1.57225,3.19424
0.00921,0.07481,1.90011,2.33529
0.13662,0.40297,1.45183,3.00520
0.42178,0.10876,2.24063,2.79709
0.06455,0.04749,2.06527,2.58613
0.15722,0.04460,1.91465,2.48132
1.07824,0.53145,1.64890,2.47356
1.68407,0.02001,1.73191,2.03556
0.83841,0.03088,2.23529,3.25871
0.46214,0.10804,1.74584,3.76954
2.08346,0.76160,2.43860,2.98892
0.79097,0.13341,2.06746,2.99231
0.14758,0.13136,2.16073,1.96213
0.69939,0.42617,1.73523,2.43394
0.47391,0.07982,1.86931,2.12647
0.28634,0.05795,2.28796,2.47136
0.44331,0.48509,1.80678,2.61238
0.20336,0.05812,2.14364,4.08092
0.44676,0.24909,1.95815,3.02525
0.49751,0.02821,1.47710,3.23999
1.13465,0.21936,1.90738,2.95382
0.76257,0.24095,1.88538,2.90407
0.34458,0.36578,2.09863,2.69130
0.28735,0.55923,1.19011,4.23106
0.10198,0.09963,1.55763,3.59164
0.61491,0.04554,2.08046,1.86536
1.30861,0.04803,1.90809,2.80358
0.06493,0.01736,1.95412,4.02033
0.73430,0.18778,2.09549,3.43444
1.12412,0.61606,1.98201,3.01554
0.46752,0.20440,1.69740,2.85467
0.03010,0.68336,2.23370,3.39160
1.05755,0.03104,2.04107,2.53128
0.27683,0.02334,2.15234,3.15891
1.68429,0.09016,2.34308,2.90498
0.41095,0.11817,1.81525,2.70002
0.32249,0.33253,1.45473,2.73229
1.24084,0.02689,1.63561,2.21717
0.42413,0.02598,1.75139,3.06384
0.27982,0.08941,2.48370,2.91375
1.29423,0.05372,1.97533,2.77091
0.36711,0.29767,2.25123,3.64302
0.03149,0.04308,2.04627,3.20886
0.30970,0.11274,2.04685,3.37552
0.75368,0.44548,2.00184,2.67377
0.03059,0.07737,2.19354,2.32181
0.35158,0.29143,2.35351,3.47457
0.41292,0.03474,1.91626,2.62003
0.38362,0.12769,2.13707,2.88721
0.27357,0.79760,2.40814,2.60132
0.11126,0.16108,1.59952,3.27188
0.78075,0.07273,2.30120,3.16641
1.11376,0.83916,1.73182,2.55379
0.94457,0.45403,2.47014,3.21234
0.44045,0.11532,2.13679,2.60406
0.05979,0.13087,2.09657,2.83004
0.14063,0.15776,1.74347,3.28034
0.49892,0.07787,2.08429,3.01066
0.89358,0.18686,2.25990,3.16903
0.03040,0.02054,1.93699,4.12558
3.13069,0.08266,2.22268,3.83586
0.20143,0.10765,1.98222,2.87534
1.08419,0.53858,2.36756,2.60751
1.17212,0.15318,2.49862,2.05063
0.69405,0.32938,2.08492,2.16066
0.71630,0.02493,1.91027,3.12767
0.53102,0.45312,1.42800,2.12894
2.14473,0.10544,2.46494,3.11469
0.47028,0.12838,1.63657,3.08941
0.07983,0.17079,2.42675,2.58430
0.87012,0.19724,1.82102,3.30419
0.22112,0.03230,2.49383,2.92567
0.99217,0.02371,2.48258,2.50470
0.57991,0.37110,1.72596,2.17963
0.43779,0.46815,2.25459,3.50436
0.26046,0.05940,1.83113,2.59755
1.43787,0.10671,2.32158,3.13726
0.12982,0.23896,1.79281,2.23549
0.19310,0.19879,1.95041,3.18814
1.37042,0.12573,2.10992,2.88354
0.08263,0.05989,1.79190,2.86256
0.45169,0.26786,1.81593,3.00342
0.33291,0.14802,1.60100,2.78812
0.54175,0.29511,2.25495,3.38996
1.83440,0.19773,2.37708,4.15502
0.52028,0.24437,2.21335,2.96159
0.70426,0.21595,2.22861,2.55182
4.00103,0.29158,1.85197,3.39277
0.81995,0.37517,1.77976,3.29647
0.81161,1.17913,2.21452,3.11188
0.19572,0.48054,2.64801,2.42302
0.44168,0.03791,1.96629,3.39882
0.02677,0.14910,1.78619,2.43860
0.20745,0.32118,2.13222,3.60236
0.02576,0.21724,2.00623,3.32186
0.07900,0.01414,1.66586,2.58995
1.11251,0.02044,1.90211,2.46029
0.26255,0.07715,1.21960,1.68260
1.27561,0.45587,2.41900,3.29032
0.70614,0.46755,1.19233,2.63013
0.06928,0.00587,1.92589,3.48227
0.19309,0.35238,2.54079,1.90705
0.70663,0.12027,2.25338,3.02033
0.17211,0.00053,1.78548,2.73429
1.57072,0.21330,2.14403,2.38629
3.04733,0.16438,1.33146,3.04130
0.08095,0.24046,1.80352,3.39495
0.33249,0.43615,2.27596,2.69083
0.86459,0.03389,1.80480,3.41529
0.42033,0.08300,1.66019,3.03872
0.64810,0.59178,2.12281,3.20028
0.12659,0.22453,1.83870,2.72400
0.21810,0.17996,1.40901,3.17122
0.24592,0.28760,2.12491,3.15725
0.36466,0.24253,2.05581,3.51843
0.26748,0.01136,1.98543,3.42441
1.27620,0.01392,2.07156,2.41649
0.07550,0.28312,1.80011,3.21644
1.70169,0.02873,2.27185,3.16044
0.22326,0.05763,2.02008,2.64777
0.94401,0.58827,1.63359,3.01789
0.00963,0.23659,2.15338,3.26194
0.54786,0.06002,1.75714,3.03709
0.63727,0.21371,2.08717,2.89352
0.58020,0.03488,2.30340,2.91301
0.85316,0.06543,1.87589,3.12492
0.62597,0.16084,1.66559,3.35576
2.27951,0.08793,2.45770,3.04315
1.12918,0.03547,2.06190,2.84200
0.57015,0.27443,2.19786,3.01985
0.79120,0.10368,1.84244,3.49997
0.07793,1.19889,2.28909,2.82058
0.17536,0.03181,2.03920,3.16117
0.17460,0.01348,2.28046,2.94643
0.16373,0.04843,2.30417,3.39850
0.26613,0.16188,2.06528,3.17549
0.28457,0.44100,1.74425,2.41035
0.72982,0.00509,1.81021,3.50956
0.51595,0.10001,2.08235,2.69087
0.34675,0.37884,2.10864,3.61491
0.66789,0.06556,2.17262,2.37217
0.68516,0.09925,2.32572,3.40256
1.12249,0.00054,1.96700,2.39485
0.90608,0.00683,1.54258,2.78089
2.24732,0.00151,1.71442,3.31078
0.26726,0.11209,2.26629,2.43484
3.65567,0.00119,1.87967,3.75865
1.34668,0.18299,2.10665,3.04391
0.09503,0.23493,1.64251,2.47918
0.10485,0.06472,1.46425,3.35140
0.89062,0.27995,1.62397,2.25671
0.49741,0.49947,2.03509,3.54165
0.69806,0.51828,2.44066,2.97131
0.32971,0.23402,2.04071,2.69744
1.04295,0.10392,2.27828,2.73121
0.82276,0.07659,1.75971,4.01246
0.95899,0.40759,2.31172,1.94108
0.28791,0.26474,2.15034,2.54700
0.14119,0.14564,1.61722,2.45217
1.11951,1.23995,2.13845,2.87175
0.06133,0.10055,2.57670,3.11340
0.39880,0.16019,1.86437,1.88054
1.33444,0.00428,1.97638,2.68806
0.75792,0.61168,1.95495,2.46237
0.09863,0.27992,2.31334,2.00218
1.66667,0.02792,1.48394,3.43309
1.30986,0.65022,2.06417,3.18421
1.33862,0.67791,2.52254,2.56345
0.39519,0.02842,1.77602,2.74090
1.18961,0.01835,2.54649,3.66075
0.30955,0.03854,2.26962,2.70133
0.24421,0.01020,2.05593,2.72733
0.11627,0.24622,2.32288,3.12908
1.32270,0.13097,2.23672,2.55229
0.20529,0.03251,2.23587,3.15050
1.48714,0.04211,1.75701,3.97269
1.02689,0.12801,1.19048,2.08533
0.19173,0.26249,1.68777,2.44409
2.42812,0.21398,2.32691,2.76304
0.31396,0.03540,2.00810,3.00600
0.20083,0.05896,1.83369,3.85322
1.11750,0.18011,1.72783,3.39442
0.31202,0.14996,1.34810,3.60456
0.03261,0.06525,1.44792,3.52931
0.56351,0.12376,2.09410,1.79180
0.60537,0.10543,1.84906,3.32667
0.50911,0.13935,1.66628,3.07276
0.01855,0.85627,1.79949,3.34533
1.65418,0.13314,1.85078,2.88564
0.27146,0.35654,2.10429,2.85004
0.34522,0.37968,1.73732,2.16316
0.10468,0.49516,1.98767,3.15615
0.48927,0.09288,1.73651,2.73597
1.85383,0.03766,2.41890,3.01351
0.38399,0.01968,1.82402,2.38319
0.23108,0.35783,2.14435,3.11279
0.51488,0.27162,1.72982,3.43240
0.07270,0.45280,1.65796,3.35840
0.71804,0.07398,2.26642,3.06837
1.48483,0.21528,1.76795,3.90376
0.63891,0.09762,2.54062,2.51744
1.27871,0.22018,1.40313,3.84622
0.66076,0.11639,2.23503,3.09552
0.27868,0.30785,1.21859,3.11903
0.90403,0.24174,1.74490,2.61463
2.35800,0.51600,1.90630,2.52700
0.50256,0.06476,1.85934,3.42274
0.27360,0.38974,1.83288,3.31652
0.54792,0.18449,1.96940,3.06317
1.04021,0.40412,1.60501,3.16572
0.27018,0.25340,1.82528,3.68930
0.40872,0.82140,1.97526,2.74048
0.31646,0.17841,2.04482,2.57174
0.25164,0.14798,1.61070,3.55133
0.01116,0.34190,1.87919,2.66287
1.68692,0.37474,1.96844,3.12793
0.51611,0.02504,1.99295,3.14457
2.87634,0.39669,1.90662,3.56575
0.29409,0.35049,2.29799,2.60944
0.26821,0.03143,2.43677,3.05552
0.23193,0.06217,2.47185,3.23027
1.24858,0.00220,2.53986,2.83852
1.00486,0.00021,1.67085,3.39212
0.26183,0.00557,2.00016,2.75852
0.31890,0.22631,2.02068,2.53701
0.26873,0.01827,2.01244,2.28253
0.02547,0.00771,1.70419,2.86675
1.14477,0.05186,1.37596,2.71072
0.58112,0.09569,1.82036,3.54329
0.05857,0.15014,2.10759,2.95532
0.14264,0.02618,1.73279,3.05538
0.17339,0.73290,2.03021,3.93615
0.13046,0.20413,1.75094,2.78752
0.92458,0.37590,1.87342,1.99284
0.11160,0.12936,1.98224,2.67314
0.28179,0.14880,2.03540,3.28672
0.03133,0.11086,1.85749,3.95265
0.21115,0.17467,1.82207,2.62153
0.42657,0.17745,2.06592,3.04479
0.55031,0.01113,1.91137,3.01179
0.89250,0.26125,2.60732,2.66020
0.50288,0.01205,2.46066,2.90741
0.53387,0.07828,1.55885,1.79461
0.14707,0.32311,2.11615,3.29892
0.18762,0.31204,1.82393,3.57430
1.23551,0.66054,2.01468,2.25607
0.46239,0.98351,1.85122,2.53929
0.15172,0.01658,2.28615,3.05369
0.53311,0.67178,2.06621,2.00450
0.94596,0.12919,2.26000,2.51517
0.12047,0.29796,1.43027,2.89457
0.44282,0.02840,1.80641,2.85844
1.54761,0.05085,2.45428,2.85174
0.52971,0.12278,2.07457,3.12795
1.51948,0.50926,2.35029,3.20318
1.13995,0.23421,1.89647,3.88665
0.03017,0.09633,2.23302,2.72861
0.26499,0.18189,2.58185,3.46502
3.08299,0.34348,2.09190,3.02097
0.41441,0.12231,1.41661,3.11737
0.25315,0.53109,2.20551,2.57158
0.63375,0.05858,1.81870,2.86513
0.48924,0.90023,2.34363,3.67969
0.31482,0.08886,1.94470,3.00747
0.68784,0.10383,2.47118,3.05250
1.02948,0.18332,2.21660,3.15771
0.09366,0.07064,1.86182,1.78385
2.12703,0.73005,2.12715,2.20499
0.98483,0.26480,2.33539,2.71618
1.58774,0.05628,2.16613,3.36240
0.64805,0.27266,2.19259,2.32377
2.40167,0.03097,1.80570,3.30862
0.55358,0.18137,2.06427,2.90128
0.52734,0.36090,2.18562,2.65518
0.23713,0.20519,2.26168,1.56224
1.55777,0.02795,1.40679,2.96341
1.24510,0.06895,2.21160,3.03583
0.30491,0.03103,1.93169,3.63659
0.32753,0.11946,2.38069,2.34594
1.01545,0.26703,2.65169,3.11248
0.23687,0.10424,1.96308,3.59074
0.10355,0.06484,1.83802,3.12698
0.93019,0.08194,2.10923,3.38619
1.17397,0.64937,1.91654,3.19957
0.20694,0.05164,2.03166,2.99814
0.56612,0.09998,1.55162,3.05599
0.01177,0.09613,2.10456,4.28007
0.79389,0.23001,1.84024,2.99663
1.88028,0.16494,1.83351,3.18284
0.88399,0.05740,2.34469,2.97404
0.05185,0.62255,1.41831,3.83861
0.23725,0.17196,1.95092,3.42167
0.19357,0.27479,2.33153,2.43673
0.18237,0.63809,2.32784,2.42933
1.44357,0.21730,1.85294,3.19038
0.33739,0.19134,2.64967,2.38286
0.96171,0.25184,2.43090,3.62313
2.00042,1.19931,2.26540,2.78875
0.52629,0.16686,1.91456,2.74037
1.10565,0.01611,2.09745,2.88624
0.18176,0.10758,2.24891,2.77584
0.46984,0.10846,2.15897,2.49714
0.21038,0.43472,1.45169,3.72673
0.43894,0.36413,1.98862,3.27235
0.95403,0.12753,2.16503,3.27817
0.22852,0.38216,1.77835,2.95793
0.47429,0.17842,2.01482,3.23536
0.63629,0.45121,2.11292,2.36607
1.72313,0.15628,1.83599,3.09720
1.34514,0.16849,1.55461,3.31442
0.19684,0.02577,2.48754,3.26506
0.95145,0.30663,1.93034,3.20099
0.29370,0.09986,2.06960,2.86103
2.73079,0.19063,1.78272,3.11422
0.41786,0.30582,1.58498,2.47850
1.22928,0.03397,1.31995,2.60568
0.69976,0.00864,1.72713,3.15874
0.09958,0.01296,1.35019,3.01537
3.33484,0.21519,2.34700,3.35994
0.12316,0.08145,2.30356,3.02187
2.15104,0.25899,1.95603,3.60067
1.42980,0.44097,2.32771,1.93780
0.04990,0.33276,2.08093,3.05297
0.97870,0.60725,2.12336,2.94485
0.59518,0.45260,1.71048,2.68311
2.14120,0.20696,1.97418,2.70371
0.09449,0.04311,2.22522,2.49787
0.06013,0.07039,2.11423,2.34444
0.27788,0.06672,1.28909,2.68082
0.62619,1.51142,2.04431,3.25324
0.70369,0.33890,2.27263,3.35876
1.50663,0.04451,1.98019,2.54220
1.01725,0.12786,2.53398,2.37956
0.13555,0.31679,2.73855,3.04077
1.18585,0.10930,2.63467,2.61169
0.09161,0.31641,1.74951,2.98930
0.05885,0.28498,1.96117,2.92377
0.06725,0.18653,1.95586,3.29682
0.38130,0.30953,1.32178,2.93764
0.25687,0.94168,1.79934,3.82152
0.46073,0.35204,2.33387,3.19332
0.95286,0.09100,1.94242,2.47715
0.44066,0.03993,2.26753,3.26498
0.28755,0.06737,1.45087,2.81707
1.33885,0.06010,2.00101,3.05477
1.22972,0.76279,2.07464,3.29457
0.43721,1.02533,1.79754,3.66084
0.23491,0.00255,2.00222,3.00397
0.28951,0.29375,2.07268,3.07265
0.16498,0.20664,2.09718,3.27517
0.40901,0.21124,2.58665,2.58969
0.21795,0.01265,2.01451,3.02194
0.05168,0.07746,2.25360,3.01287
0.42696,0.19989,1.90920,3.51175
0.02585,0.33075,1.84380,4.03555
0.23177,0.21631,2.31703,2.12675
0.03463,0.10449,1.93854,3.73212
0.69900,0.17659,1.86901,2.66701
0.05235,0.14385,2.14846,3.06407
0.24360,0.09805,2.07193,2.04038
0.80556,0.15277,2.22906,2.77799
0.10640,0.01679,1.67509,3.06986
0.87153,0.11567,1.97448,2.47304
0.11015,0.76655,1.81712,4.36760
0.45118,0.05040,2.29542,3.55969
0.16593,0.31308,1.91177,2.97357
0.29649,0.08693,2.27222,3.80719
0.10830,0.22592,1.53049,2.29555
0.40218,0.04347,2.20093,3.58887
1.50345,0.07842,2.54209,3.17693
0.65483,0.37837,1.92124,3.22623
1.41286,0.05044,2.69185,3.06567
0.23949,0.11885,2.41943,2.48056
1.61406,0.01779,2.00853,2.87569
1.31875,0.02495,1.73271,4.02415
0.22196,0.61087,2.18999,2.85289
0.18161,0.01490,1.89311,3.31369
0.12966,0.25861,1.96407,3.27935
0.01111,0.07975,1.51015,3.32680
0.35739,0.10103,1.72040,3.28254
0.42841,0.15256,1.77818,3.41022
1.18991,0.01518,2.09710,2.78739
0.46383,0.01017,1.86625,3.04021
0.53725,0.04004,1.94716,2.70046
2.25228,0.12199,1.67251,2.41019
0.19045,0.55223,2.21990,3.67197
0.03842,0.26149,1.78547,2.72811
1.07246,0.71526,1.89332,3.47954
0.27187,0.26396,2.14983,2.85690
0.24263,0.15893,2.11923,3.71092
0.06616,0.47640,1.72235,1.68147
1.00802,0.70707,2.30050,2.92844
1.01665,0.24519,2.15754,3.42923
0.23574,0.34519,1.81007,3.23450
0.86893,0.05489,1.68237,3.42112
1.07575,0.45065,1.57338,2.66795
1.16804,0.26152,2.25588,2.66464
0.42912,0.52889,1.69183,2.83844
0.04235,0.14160,2.16743,2.13372
1.57400,0.01329,2.25022,3.27312
0.94569,0.09593,1.91065,2.68081
0.25952,0.03355,1.54832,3.74431
2.44332,0.06290,1.47749,3.46507
1.11232,0.05653,1.58859,2.82759
1.17516,0.41137,1.77512,3.05614
0.80486,0.14802,2.13378,3.11542
1.20481,0.02994,1.75338,2.36706
2.47619,0.10075,2.30878,2.79310
0.22824,0.04592,1.94085,2.85667
0.67131,1.23972,2.18444,3.24442
0.86558,0.27429,2.33059,2.81096
0.91189,0.16408,2.19206,3.28398
0.54232,0.13627,1.93928,2.79297
0.75292,0.15868,2.49202,2.98606
0.11300,0.10421,1.95057,2.28897
0.63369,0.10968,2.06203,2.87568
0.05572,0.33694,1.57231,3.38109
0.26219,0.32332,1.93965,2.57774
2.74506,0.27198,2.47785,2.24056
0.10977,0.29777,1.56534,2.89167
0.24272,0.12536,1.80590,2.97604
0.80741,0.01504,1.80975,2.36950
0.04055,0.01310,1.29399,3.81503
1.48709,0.06188,2.23478,2.82713
0.39737,0.01637,2.21735,2.50870
0.57082,0.04554,2.14971,3.03365
0.03208,0.08550,2.03370,2.67276
0.77094,0.41060,1.14082,3.13456
0.58068,0.00093,1.96583,3.20709
0.63696,0.29472,1.81240,2.72577
0.08428,0.18149,2.34548,4.09125
0.25588,0.18134,1.85960,3.75026
1.56382,0.22257,1.79626,3.26781
2.08041,0.02028,1.75860,2.58126
0.93144,0.25449,2.06233,3.32322
0.28275,0.12514,2.00290,2.50918
2.61686,0.89641,2.17585,2.52709
0.17552,0.32275,2.03508,2.49797
0.00758,0.33389,1.63191,3.18780
2.20885,0.09921,2.16090,2.59573
0.34834,0.34846,1.95864,2.75173
0.12987,0.23764,1.40322,3.68458
0.09445,0.14801,1.81915,3.06376
0.96038,0.09895,1.78148,3.06681
0.52864,0.34160,1.78179,3.04661
0.28752,0.43770,1.97993,3.04022
0.50987,0.27978,2.56101,2.97638
1.32531,0.22694,1.76245,3.85641
0.21295,0.14942,1.99110,2.66267
0.02277,0.23913,2.27492,3.10199
5.77746,0.21184,2.13258,3.29340
0.77129,0.33759,1.72500,3.18063
0.14651,0.37316,1.90919,3.74027
0.68866,0.13484,2.22656,2.50295
0.76415,0.15005,2.15771,3.11329
0.68053,0.21849,2.33704,3.06631
0.55955,0.51188,2.22576,2.59778
0.10692,0.03957,2.09726,3.36567
0.04693,0.10321,1.74648,2.24274
0.09010,0.04266,2.42478,2.91713
0.70614,0.03750,1.80831,2.75677
0.98592,0.61125,1.34656,3.13426
0.29421,0.05177,1.91170,3.55489
0.79809,0.20386,1.63529,3.42309
1.04945,0.08759,1.65570,3.30676
0.48335,0.30217,1.64624,1.92977
0.75264,0.03638,2.11458,2.67141
0.07146,0.10033,2.08582,3.27113
1.54714,0.04025,1.86313,2.33802
1.24906,0.20931,2.09026,2.60610
0.13813,0.58943,2.16974,2.94193
0.19547,0.07822,2.39581,3.37743
0.70984,0.18669,2.31846,3.01288
0.59039,0.12370,1.95537,3.38587
1.04226,0.12772,1.89503,2.68538
0.39690,0.58960,2.35791,3.10860
0.91063,0.00697,2.26569,3.33370
2.24958,0.15727,2.21058,2.59238
0.22802,0.07347,1.95454,2.12381
0.30509,0.01673,1.97166,1.78049
0.12992,0.42606,2.35909,2.68215
0.30163,0.32414,1.72823,2.86200
0.18983,0.15086,2.05426,2.98545
2.75387,0.64927,1.87834,2.89326
0.86610,0.70658,1.23358,3.09788
0.45373,0.12270,1.69302,3.34236
0.16032,0.13243,2.15780,2.77040
0.35741,0.11000,2.05436,2.79628
1.00622,0.60879,1.99610,2.55332
0.85653,0.17573,2.34154,2.07198
0.30850,0.09107,2.17958,4.30827
0.10022,0.41896,2.34104,2.71860
0.82244,0.30788,1.66847,3.08678
0.02097,0.15038,2.31111,1.93106
0.02751,0.54042,1.55679,3.73160
2.07578,0.49898,2.32732,3.21159
0.01776,0.13107,1.76558,3.01115
2.52812,0.04773,2.16479,3.36182
0.26111,0.39570,1.99998,2.80044
1.38639,0.19996,2.20119,3.12773
0.18027,0.06007,1.60175,2.75543
0.98630,0.04764,2.41793,2.88235
0.19005,0.09572,1.74762,3.03633
1.00076,0.20132,1.97975,4.16102
0.27620,0.11028,1.71287,3.30314
0.30655,0.08216,2.11682,1.86666
0.36655,0.00586,2.01899,2.53810
1.35650,0.00711,2.29098,3.02850
0.09691,0.26901,1.93954,3.37609
0.09687,0.28541,2.51919,2.76571
0.01338,0.18598,2.23551,3.42235
0.19020,0.10067,2.15235,3.48451
0.10527,0.18983,1.76148,3.40500
2.37433,0.40168,2.02548,3.39667
0.90125,0.00022,1.59559,2.96643
0.46847,0.83154,1.87660,2.33842
1.22557,0.07852,1.82136,3.36603
1.38259,0.14955,2.31921,2.81098
0.13547,0.28828,1.69486,2.40836
0.75444,0.20810,2.19302,2.64929
0.17418,0.45341,1.95572,2.67742
1.41678,0.07602,1.99119,3.00293
1.41389,0.08111,2.23538,2.77158
0.36228,1.34452,1.68507,3.67818
0.10682,0.15089,1.76808,3.22511
0.80601,0.55219,1.88718,3.40205
0.26297,1.18788,1.61928,2.33746
0.20090,0.59642,1.92969,3.36205
2.94014,0.17366,1.84807,2.60649
0.95756,0.15322,2.09130,3.05357
0.00950,0.16285,2.11621,3.43321
0.48231,0.00312,1.91187,2.96546
0.18606,0.08311,2.14742,2.22575
0.86147,0.58240,1.30627,2.51638
0.12061,0.16039,2.06820,2.95597
0.18596,0.07712,1.68271,3.99565
0.16026,0.18257,1.87825,2.79228
0.23392,0.01836,2.13098,3.65193
0.76640,0.05467,2.11809,2.60016
0.08285,0.24559,2.45703,3.59368
0.59750,0.02267,2.07513,2.73514
1.46870,0.16575,2.04105,2.79073
0.41041,0.36405,2.34931,3.13278
0.21223,0.17330,1.74759,2.73382
0.46246,0.09174,1.75641,2.69741
0.29121,0.28459,2.15271,3.95013
0.16083,0.23568,1.86121,3.17695
0.61415,0.15564,1.96298,3.92773
0.51234,0.44027,2.15924,2.94437
0.23250,0.36858,2.26677,2.85371
0.16137,0.12319,1.53989,3.15890
0.23863,0.15162,2.63441,3.47975
0.67983,0.26537,1.80601,2.86301
0.24549,0.00901,2.13044,2.91870
0.77655,0.69262,2.06353,2.98782
1.40599,0.08536,2.36810,2.96443
0.33190,0.09403,1.66208,2.44683
0.02621,0.12009,2.23776,2.98307
0.22943,0.35235,1.46806,2.70014
0.21282,0.29191,2.29916,3.15035
0.96593,0.00963,1.85441,3.18316
0.06319,0.16718,1.87068,3.05999
0.76130,0.51899,2.03125,2.97644
1.03869,1.23286,1.74071,3.02230
0.62870,1.52397,2.02762,3.27762
0.22321,0.20056,2.22843,3.69002
1.12103,0.03116,2.38991,2.72848
0.34731,0.01280,2.44405,3.52729
0.12602,0.06613,2.38230,3.48162
0.76454,0.16269,1.95004,2.83024
0.54026,0.52975,2.25797,4.03720
0.46780,0.00258,2.36884,2.27394
1.18548,0.18141,2.07058,2.57937
0.04976,0.48959,1.93684,2.97618
0.02498,0.05571,2.29997,3.47842
0.12035,0.12929,1.55387,2.40364
0.65392,0.05086,2.20315,2.50475
0.39390,0.01395,1.47174,3.18536
0.34969,0.90747,2.47313,3.29328
3.55714,0.14833,1.96903,3.60771
0.03375,0.32112,2.35764,2.31590
0.37905,0.21684,1.80705,2.67147
0.59672,0.40150,2.03626,3.06142
2.78341,0.05453,1.46272,3.66099
1.16419,0.11754,1.95398,2.72348
0.91262,0.59822,2.08395,2.92372
0.01179,0.36208,1.87771,2.52771
0.18612,0.26588,2.23896,3.29304
0.83264,0.03626,2.28029,2.66095
0.71769,0.21057,2.22144,2.22603
0.23485,0.30863,2.14954,2.97397
0.39670,0.27108,2.87048,2.98784
